"Column_1","Column_2","Column_3"
2.652484583919478E-4,"2022-09-27 11:52:13","2022-09-27 11:52:13"
8.109897684782798E-4,"2022-09-27 11:52:59","2022-09-27 11:52:59"
2.8213622274610004E-4,"2022-09-27 11:53:15","2022-09-27 11:53:15"
5.292488145944966E-4,"2022-09-27 11:53:45","2022-09-27 11:53:45"
5.292488145944966E-4,"2022-09-27 11:54:15","2022-09-27 11:54:15"
2.6461443288015044E-4,"2022-09-27 11:54:30","2022-09-27 11:54:30"
0.0010579709376294835,"2022-09-27 11:55:30","2022-09-27 11:55:30"
5.289854688147417E-4,"2022-09-27 11:56:00","2022-09-27 11:56:00"
2.6449273440737087E-4,"2022-09-27 11:56:15","2022-09-27 11:56:15"
0.001340096520997346,"2022-09-27 11:57:31","2022-09-27 11:57:31"
2.6451899771542134E-4,"2022-09-27 11:57:46","2022-09-27 11:57:46"
0.0010580759908616854,"2022-09-27 11:58:46","2022-09-27 11:58:46"
7.935569931462641E-4,"2022-09-27 11:59:31","2022-09-27 11:59:31"
2.6450816497251465E-4,"2022-09-27 11:59:46","2022-09-27 11:59:46"
5.290379954308427E-4,"2022-09-27 12:00:16","2022-09-27 12:00:16"
0.001375498788120191,"2022-09-27 12:01:34","2022-09-27 12:01:34"
0.0021999532573896896,"2022-09-27 12:03:38","2022-09-27 12:03:38"
5.499883143474224E-4,"2022-09-27 12:04:09","2022-09-27 12:04:09"
2.661233779100431E-4,"2022-09-27 12:04:24","2022-09-27 12:04:24"
5.321984257865934E-4,"2022-09-27 12:04:54","2022-09-27 12:04:54"
5.499184678683689E-4,"2022-09-27 12:05:25","2022-09-27 12:05:25"
5.321953869311973E-4,"2022-09-27 12:05:55","2022-09-27 12:05:55"
2.6609769346559866E-4,"2022-09-27 12:06:10","2022-09-27 12:06:10"
5.322144897367529E-4,"2022-09-27 12:06:40","2022-09-27 12:06:40"
2.660991382155987E-4,"2022-09-27 12:06:55","2022-09-27 12:06:55"
2.6610724486837646E-4,"2022-09-27 12:07:10","2022-09-27 12:07:10"
2.6522326275775477E-4,"2022-09-27 12:07:25","2022-09-27 12:07:25"
0.001078574601881536,"2022-09-27 12:08:26","2022-09-27 12:08:26"
0.0016092639605604748,"2022-09-27 12:09:57","2022-09-27 12:09:57"
8.134740899536466E-4,"2022-09-27 12:10:43","2022-09-27 12:10:43"
7.957898706068281E-4,"2022-09-27 12:11:28","2022-09-27 12:11:28"
3.1828672153279996E-4,"2022-09-27 12:11:46","2022-09-27 12:11:46"
2.652406441449835E-4,"2022-09-27 12:12:01","2022-09-27 12:12:01"
2.6527309306298186E-4,"2022-09-27 12:12:16","2022-09-27 12:12:16"
2.6527309306298186E-4,"2022-09-27 12:12:31","2022-09-27 12:12:31"
7.958192791889457E-4,"2022-09-27 12:13:16","2022-09-27 12:13:16"
5.482310589968293E-4,"2022-09-27 12:13:47","2022-09-27 12:13:47"
2.6526293144403E-4,"2022-09-27 12:14:02","2022-09-27 12:14:02"
2.6526293144403E-4,"2022-09-27 12:14:17","2022-09-27 12:14:17"
2.6527309306298186E-4,"2022-09-27 12:14:32","2022-09-27 12:14:32"
2.652890931063621E-4,"2022-09-27 12:14:47","2022-09-27 12:14:47"
2.652802075360453E-4,"2022-09-27 12:15:02","2022-09-27 12:15:02"
2.663721786101109E-4,"2022-09-27 12:15:17","2022-09-27 12:15:17"
2.6636265455985187E-4,"2022-09-27 12:15:32","2022-09-27 12:15:32"
5.327622021050132E-4,"2022-09-27 12:16:02","2022-09-27 12:16:02"
5.327623627693943E-4,"2022-09-27 12:16:32","2022-09-27 12:16:32"
0.0010799648729773184,"2022-09-27 12:17:33","2022-09-27 12:17:33"
2.655651326993405E-4,"2022-09-27 12:17:48","2022-09-27 12:17:48"
2.655651326993405E-4,"2022-09-27 12:18:03","2022-09-27 12:18:03"
0.0038241379108705036,"2022-09-27 12:21:39","2022-09-27 12:21:39"
7.967201717438548E-4,"2022-09-27 12:22:24","2022-09-27 12:22:24"
5.311467811625699E-4,"2022-09-27 12:22:54","2022-09-27 12:22:54"
0.001062260530797362,"2022-09-27 12:23:54","2022-09-27 12:23:54"
0.0013278256634967026,"2022-09-27 12:25:09","2022-09-27 12:25:09"
5.311111604526481E-4,"2022-09-27 12:25:39","2022-09-27 12:25:39"
5.311111604526481E-4,"2022-09-27 12:26:09","2022-09-27 12:26:09"
7.965330224015989E-4,"2022-09-27 12:26:54","2022-09-27 12:26:54"
2.655110074671996E-4,"2022-09-27 12:27:09","2022-09-27 12:27:09"
8.319344900638921E-4,"2022-09-27 12:27:56","2022-09-27 12:27:56"
2.6550299010608846E-4,"2022-09-27 12:28:11","2022-09-27 12:28:11"
2.654948925713663E-4,"2022-09-27 12:28:26","2022-09-27 12:28:26"
2.655110853611065E-4,"2022-09-27 12:28:41","2022-09-27 12:28:41"
2.66487323331975E-4,"2022-09-27 12:28:56","2022-09-27 12:28:56"
2.8426336994275263E-4,"2022-09-27 12:29:12","2022-09-27 12:29:12"
5.329938186426612E-4,"2022-09-27 12:29:42","2022-09-27 12:29:42"
2.6650502104934466E-4,"2022-09-27 12:29:57","2022-09-27 12:29:57"
